id,title,has_explanation_evaluation,has_significance_testing,is_xai_interpretable,main_venue_match
liu-etal-2023-dimongen,{D}imon{G}en: Diversified Generative Commonsense Reasoning for Explaining Concept Relationships,False,False,False,ACL
zhao-aletras-2023-incorporating,Incorporating Attribution Importance for Improving Faithfulness Metrics,True,False,True,ACL
ferrando-etal-2023-explaining,Explaining How Transformers Use Context to Build Predictions,True,False,True,ACL
chen-etal-2023-disco,{DISCO}: Distilling Counterfactuals with Large Language Models,False,False,False,ACL
tang-etal-2023-daam,What the {DAAM}: Interpreting Stable Diffusion Using Cross Attention,True,False,True,ACL
huang-etal-2023-zero,Zero-shot Faithful Factual Error Correction,True,False,True,ACL
xu-etal-2023-counterfactual,Counterfactual Debiasing for Fact Verification,False,False,False,ACL
zhang-etal-2023-interpretable,Interpretable Math Word Problem Solution Generation via Step-by-step Planning,True,False,True,ACL
joshi-etal-2023-machine,Are Machine Rationales (Not) Useful to Humans? Measuring and Improving Human Utility of Free-text Rationales,True,False,True,ACL
singh-etal-2023-peeking,Peeking inside the black box: A Commonsense-aware Generative Framework for Explainable Complaint Detection,True,False,True,ACL
chen-etal-2023-consistent,Consistent Prototype Learning for Few-Shot Continual Relation Extraction,False,False,False,ACL
foley-etal-2023-matching,Matching Pairs: Attributing Fine-Tuned Models to their Pre-Trained Large Language Models,False,False,False,ACL
whitehouse-etal-2023-webie,{W}eb{IE}: Faithful and Robust Information Extraction on the Web,False,False,False,ACL
wu-etal-2023-ad,{AD}-{KD}: Attribution-Driven Knowledge Distillation for Language Model Compression,True,False,True,ACL
hosking-etal-2023-attributable,Attributable and Scalable Opinion Summarization,False,False,False,ACL
yang-etal-2023-efficient,Efficient Shapley Values Estimation by Amortization for Text Classification,True,False,True,ACL
xilong-etal-2023-interpreting,Interpreting Positional Information in Perspective of Word Order,False,False,False,ACL
zhu-etal-2023-paed,{PAED}: Zero-Shot Persona Attribute Extraction in Dialogues,False,False,False,ACL
neeman-etal-2023-disentqa,{D}isent{QA}: Disentangling Parametric and Contextual Knowledge with Counterfactual Question Answering,False,False,True,ACL
kwak-etal-2023-language,Language Detoxification with Attribute-Discriminative Latent Space,False,False,False,ACL
yang-etal-2023-local,Local Interpretation of Transformer Based on Linear Decomposition,True,False,True,ACL
jing-etal-2023-multi,Multi-source Semantic Graph-based Multimodal Sarcasm Explanation Generation,False,False,True,ACL
deng-etal-2023-counterfactual,Counterfactual Active Learning for Out-of-Distribution Generalization,False,False,False,ACL
ladhak-etal-2023-contrastive,Contrastive Error Attribution for Finetuned Language Models,True,False,True,ACL
bansal-etal-2023-rethinking,Rethinking the Role of Scale for In-Context Learning: An Interpretability-based Case Study at 66 Billion Scale,False,False,True,ACL
du-etal-2023-generalizing,Generalizing Backpropagation for Gradient-Based Interpretability,True,False,True,ACL
xu-etal-2023-towards,Towards Open-World Product Attribute Mining: A Lightly-Supervised Approach,False,False,False,ACL
storek-etal-2023-unsupervised,Unsupervised Selective Rationalization with Noise Injection,True,False,True,ACL
liu-etal-2023-mgr,{MGR}: Multi-generator Based Rationalization,False,False,True,ACL
ma-etal-2023-bump,{BUMP}: A Benchmark of Unfaithful Minimal Pairs for Meta-Evaluation of Faithfulness Metrics,True,False,True,ACL
kim-etal-2023-explainmeetsum,{E}xplain{M}eet{S}um: A Dataset for Explainable Meeting Summarization Aligned with Human Intent,True,False,True,ACL
yamasaki-etal-2023-holistic,Holistic Prediction on a Time-Evolving Attributed Graph,False,False,False,ACL
liscio-etal-2023-text,What does a Text Classifier Learn about Morality? An Explainable Method for Cross-Domain Comparison of Moral Rhetoric,True,False,True,ACL
zeng-etal-2023-seen,Seen to Unseen: Exploring Compositional Generalization of Multi-Attribute Controllable Dialogue Generation,False,False,False,ACL
zhang-etal-2023-reasoning,Reasoning over Hierarchical Question Decomposition Tree for Explainable Question Answering,False,False,True,ACL
nourbakhsh-etal-2023-using,Using counterfactual contrast to improve compositional generalization for multi-step quantitative reasoning,False,False,False,ACL
treviso-etal-2023-crest,{CREST}: A Joint Framework for Rationalization and Counterfactual Text Generation,True,False,True,ACL
wu-etal-2023-estimating,Estimating the Uncertainty in Emotion Attributes using Deep Evidential Regression,False,False,False,ACL
ramshetty-etal-2023-cross,Cross-Modal Attribute Insertions for Assessing the Robustness of Vision-and-Language Learning,False,False,False,ACL
yang-etal-2023-prototype,Prototype-Guided Pseudo Labeling for Semi-Supervised Text Classification,False,False,False,ACL
chakrabarty-etal-2022-rocket,It{'}s not Rocket Science: Interpreting Figurative Language in Narratives,False,False,False,TACL
dziri-etal-2022-evaluating,Evaluating Attribution in Dialogue Systems: The {BEGIN} Benchmark,True,False,True,TACL
thayaparan-etal-2022-diff,Diff-Explainer: Differentiable Convex Optimization for Explainable Multi-hop Inference,True,False,True,TACL
feder-etal-2022-causal,"Causal Inference in Natural Language Processing: Estimation, Prediction, Interpretation and Beyond",False,False,True,TACL
sajjad-etal-2022-neuron,Neuron-level Interpretation of Deep {NLP} Models: A Survey,True,False,True,TACL
calabrese-etal-2022-explainable,Explainable Abuse Detection as Intent Classification and Slot Filling,False,False,True,TACL
dziri-etal-2022-faithdial,{F}aith{D}ial: A Faithful Benchmark for Information-Seeking Dialogue,True,False,True,TACL
modarressi-etal-2022-globenc,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,True,False,True,NAACL
sullivan-etal-2022-explaining,Explaining Why: How Instructions and User Interfaces Impact Annotator Rationales When Labeling Text Data,True,False,True,NAACL
sridhar-yang-2022-explaining,Explaining Toxic Text via Knowledge Enhanced Text Generation,True,False,True,NAACL
kim-etal-2022-cosim,{C}o{SI}m: Commonsense Reasoning for Counterfactual Scene Imagination,False,False,False,NAACL
adewoyin-etal-2022-rstgen,{RSTG}en: Imbuing Fine-Grained Interpretable Control into Long-{F}orm{T}ext Generators,False,False,False,NAACL
zhang-etal-2022-locally,Locally Aggregated Feature Attribution on Natural Language Model Understanding,True,False,True,NAACL
balkir-etal-2022-necessity,Necessity and Sufficiency for Explaining Text Classifiers: A Case Study in Hate Speech Detection,True,False,True,NAACL
qu-etal-2022-interpretable,Interpretable Proof Generation via Iterative Backward Reasoning,False,False,True,NAACL
wang-etal-2022-rely,Should We Rely on Entity Mentions for Relation Extraction? Debiasing Relation Extraction with Counterfactual Analysis,True,False,True,NAACL
kasai-etal-2022-transparent,Transparent Human Evaluation for Image Captioning,False,False,False,NAACL
khashabi-etal-2022-prompt,Prompt Waywardness: The Curious Case of Discretized Interpretation of Continuous Prompts,True,False,True,NAACL
iv-etal-2022-fruit,{FRUIT}: Faithfully Reflecting Updated Information in Text,False,False,False,NAACL
chen-etal-2022-rationalization,Can Rationalization Improve Robustness?,True,False,True,NAACL
sen-etal-2022-counterfactually,Counterfactually Augmented Data and Unintended Bias: The Case of Sexism and Hate Speech Detection,False,False,False,NAACL
sun-etal-2022-semantically,Semantically Informed Slang Interpretation,False,False,False,NAACL
wang-etal-2022-automatic,Automatic Multi-Label Prompting: Simple and Interpretable Few-Shot Classification,False,False,False,NAACL
tang-etal-2022-confit,{CONFIT}: Toward Faithful Dialogue Summarization with Linguistically-Informed Contrastive Fine-tuning,False,False,False,NAACL
khalid-lee-2022-explaining,Explaining Dialogue Evaluation Metrics using Adversarial Behavioral Analysis,True,False,True,NAACL
yamada-etal-2022-annotation,Annotation Study of {J}apanese Judgments on Tort for Legal Judgment Prediction with Rationales,True,False,True,LREC
przybyl-etal-2022-epic,{EPIC} {U}d{S} - Creation and Applications of a Simultaneous Interpreting Corpus,False,False,False,LREC
hladka-etal-2022-annotating,Annotating Attribution in {C}zech News Server Articles,False,False,False,LREC
frohberg-binder-2022-crass,{CRASS}: A Novel Data Set and Benchmark to Test Counterfactual Reasoning of Large Language Models,False,False,False,LREC
mertz-etal-2022-low,A Low-Cost Motion Capture Corpus in {F}rench {S}ign {L}anguage for Interpreting Iconicity and Spatial Referencing Mechanisms,False,False,False,LREC
mendez-guzman-etal-2022-rafola,{R}a{F}o{L}a: A Rationale-Annotated Corpus for Detecting Indicators of Forced Labour,False,False,True,LREC
bhattarai-etal-2022-convtexttm,{C}onv{T}ext{TM}: An Explainable Convolutional Tsetlin Machine Framework for Text Classification,False,False,True,LREC
cambria-etal-2022-senticnet,{S}entic{N}et 7: A Commonsense-based Neurosymbolic {AI} Framework for Explainable Sentiment Analysis,False,False,True,LREC
coeckelbergs-2022-pattern,From Pattern to Interpretation. Using Colibri Core to Detect Translation Patterns in the Peshitta.,False,False,False,LREC
prouteau-etal-2022-embedding,Are Embedding Spaces Interpretable? Results of an Intrusion Detection Evaluation on a Large {F}rench Corpus,True,False,True,LREC
luo-surdeanu-2022-step,A {STEP} towards Interpretable Multi-Hop Reasoning:Bridge Phrase Identification and Query Expansion,True,False,True,LREC
bhattarai-etal-2022-explainable,Explainable Tsetlin Machine Framework for Fake News Detection with Credibility Score Assessment,True,False,True,LREC
vishnubhotla-etal-2022-project,The Project Dialogism Novel Corpus: A Dataset for Quotation Attribution in Literary Texts,False,False,False,LREC
wang-riddell-2022-cctaa,{CCTAA}: A Reproducible Corpus for {C}hinese Authorship Attribution Research,False,False,False,LREC
lertvittayakumjorn-etal-2022-grasp,{G}r{ASP}: A Library for Extracting and Exploring Human-Interpretable Textual Patterns,False,False,False,LREC
wood-etal-2022-bayesian,A {B}ayesian Topic Model for Human-Evaluated Interpretability,False,False,True,LREC
le-etal-2022-vimqa,{VIMQA}: A {V}ietnamese Dataset for Advanced Reasoning and Explainable Multi-hop Question Answering,False,False,True,LREC
zhang-liu-2022-directquote,{D}irect{Q}uote: A Dataset for Direct Quotation Extraction and Attribution in News Articles,False,False,False,LREC
marasovic-etal-2022-shot,Few-Shot Self-Rationalization with Natural Language Prompts,True,False,True,Findings
hossain-etal-2022-question,A Question-Answer Driven Approach to Reveal Affirmative Interpretations from Verbal Negations,False,False,False,Findings
zhang-etal-2022-improving-faithfulness,Improving the Faithfulness of Abstractive Summarization via Entity Coverage Control,True,False,True,Findings
liu-etal-2022-learn,Learn from Relation Information: Towards Prototype Representation Rectification for Few-Shot Relation Extraction,False,False,False,Findings
xu-zhao-2022-jointly,Jointly Learning Guidance Induction and Faithful Summary Generation via Conditional Variational Autoencoders,False,False,False,Findings
yang-etal-2022-logicsolver,{L}ogic{S}olver: Towards Interpretable Math Word Problem Solving with Logical Prompt-enhanced Learning,False,False,True,Findings
chen-etal-2022-salient,Salient Phrase Aware Dense Retrieval: Can a Dense Retriever Imitate a Sparse One?,False,False,False,Findings
wang-etal-2022-smartave,{SMARTAVE}: Structured Multimodal Transformer for Product Attribute Value Extraction,False,False,False,Findings
liu-etal-2022-improve,Improve Interpretability of Neural Networks via Sparse Contrastive Coding,True,False,True,Findings
li-etal-2022-systematicity,Systematicity in {GPT}-3{'}s Interpretation of Novel {E}nglish Noun Compounds,False,False,False,Findings
jain-etal-2022-influence,Influence Functions for Sequence Tagging Models,True,False,True,Findings
dong-etal-2022-faithful,Faithful to the Document or to the World? Mitigating Hallucinations via Entity-Linked Knowledge in Abstractive Summarization,False,False,False,Findings
el-zini-awad-2022-beyond,Beyond Model Interpretability: On the Faithfulness and Adversarial Robustness of Contrastive Textual Explanations,True,False,True,Findings
madsen-etal-2022-evaluating,Evaluating the Faithfulness of Importance Measures in {NLP} by Recursively Masking Allegedly Important Tokens and Retraining,True,False,True,Findings
lee-goldwasser-2022-towards,Towards Explaining Subjective Ground of Individuals on Social Media,True,False,True,Findings
wen-etal-2022-autocad,{A}uto{CAD}: Automatically Generate Counterfactuals for Mitigating Shortcut Learning,False,False,True,Findings
palaskar-etal-2022-advances,On Advances in Text Generation from Images Beyond Captioning: A Case Study in Self-Rationalization,True,False,True,Findings
dixit-etal-2022-core,{CORE}: A Retrieve-then-Edit Framework for Counterfactual Data Generation,False,False,False,Findings
